service,action,AWS Service,Description,Resource type (console),resources.type,eventType,eventCategory,eventName,ACSC Recommended,ACSC Logging Condition
iotsitewise,GetCaptureData,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,GetCaptureData,N/A,N/A
iotsitewise,GetInterpolatedAssetPropertyValues,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,GetInterpolatedAssetPropertyValues,N/A,N/A
iotsitewise,GetQueryResults,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,GetQueryResults,N/A,N/A
iotsitewise,GetSearchResults,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,GetSearchResults,N/A,N/A
iotsitewise,InvokeAssistant,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,InvokeAssistant,N/A,N/A
iotsitewise,ListAccessPolicies,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAccessPolicies,N/A,N/A
iotsitewise,ListActions,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListActions,N/A,N/A
iotsitewise,ListApplications,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListApplications,N/A,N/A
iotsitewise,ListAssetModelCompositeModels,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssetModelCompositeModels,N/A,N/A
iotsitewise,ListAssetModelProperties,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssetModelProperties,N/A,N/A
iotsitewise,ListAssetModels,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssetModels,N/A,N/A
iotsitewise,ListAssetProperties,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssetProperties,N/A,N/A
iotsitewise,ListAssetRelationships,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssetRelationships,N/A,N/A
iotsitewise,ListAssets,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssets,N/A,N/A
iotsitewise,ListAssociatedAssets,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListAssociatedAssets,N/A,N/A
iotsitewise,ListBulkImportJobs,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListBulkImportJobs,N/A,N/A
iotsitewise,ListCompositionRelationships,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListCompositionRelationships,N/A,N/A
iotsitewise,ListComputationModelDataBindingUsages,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListComputationModelDataBindingUsages,N/A,N/A
iotsitewise,ListComputationModelResolveToResources,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListComputationModelResolveToResources,N/A,N/A
iotsitewise,ListComputationModels,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListComputationModels,N/A,N/A
iotsitewise,ListDashboards,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListDashboards,N/A,N/A
iotsitewise,ListDatasetDataSegmentRelationships,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListDatasetDataSegmentRelationships,N/A,N/A
iotsitewise,ListDatasetDataSegments,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListDatasetDataSegments,N/A,N/A
iotsitewise,ListDatasetExportJobs,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListDatasetExportJobs,N/A,N/A
iotsitewise,ListDatasets,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListDatasets,N/A,N/A
iotsitewise,ListEnrichmentJobs,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListEnrichmentJobs,N/A,N/A
iotsitewise,ListExecutions,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListExecutions,N/A,N/A
iotsitewise,ListGateways,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListGateways,N/A,N/A
iotsitewise,ListInterfaceRelationships,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListInterfaceRelationships,N/A,N/A
iotsitewise,ListPipelineExecutions,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListPipelineExecutions,N/A,N/A
iotsitewise,ListPipelines,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListPipelines,N/A,N/A
iotsitewise,ListPortals,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListPortals,N/A,N/A
iotsitewise,ListProjectAssets,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListProjectAssets,N/A,N/A
iotsitewise,ListProjects,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListProjects,N/A,N/A
iotsitewise,ListQueries,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListQueries,N/A,N/A
iotsitewise,ListSearches,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListSearches,N/A,N/A
iotsitewise,ListTagsForResource,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListTagsForResource,N/A,N/A
iotsitewise,ListTasks,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListTasks,N/A,N/A
iotsitewise,ListTimeSeries,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListTimeSeries,N/A,N/A
iotsitewise,ListWorkspaces,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,ListWorkspaces,N/A,N/A
iotsitewise,PutAssetModelInterfaceRelationship,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,PutAssetModelInterfaceRelationship,N/A,N/A
iotsitewise,PutDefaultEncryptionConfiguration,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,PutDefaultEncryptionConfiguration,N/A,N/A
iotsitewise,PutLoggingOptions,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,PutLoggingOptions,N/A,N/A
iotsitewise,PutStorageConfiguration,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,PutStorageConfiguration,N/A,N/A
iotsitewise,StartPipelineExecution,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,StartPipelineExecution,N/A,N/A
iotsitewise,StartQuery,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,StartQuery,N/A,N/A
iotsitewise,StartSearch,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,StartSearch,N/A,N/A
iotsitewise,TagResource,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,TagResource,N/A,N/A
iotsitewise,UntagResource,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UntagResource,N/A,N/A
iotsitewise,UpdateAccessPolicy,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAccessPolicy,N/A,N/A
iotsitewise,UpdateAsset,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAsset,N/A,N/A
iotsitewise,UpdateAssetModel,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAssetModel,N/A,N/A
iotsitewise,UpdateAssetModelCompositeModel,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAssetModelCompositeModel,N/A,N/A
iotsitewise,UpdateAssetModelPropertyRouting,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAssetModelPropertyRouting,N/A,N/A
iotsitewise,UpdateAssetProperty,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateAssetProperty,N/A,N/A
iotsitewise,UpdateComputationModel,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateComputationModel,N/A,N/A
iotsitewise,UpdateDashboard,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateDashboard,N/A,N/A
iotsitewise,UpdateDataset,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateDataset,N/A,N/A
iotsitewise,UpdateGateway,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateGateway,N/A,N/A
iotsitewise,UpdateGatewayCapabilityConfiguration,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateGatewayCapabilityConfiguration,N/A,N/A
iotsitewise,UpdatePipeline,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdatePipeline,N/A,N/A
iotsitewise,UpdatePortal,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdatePortal,N/A,N/A
iotsitewise,UpdateProject,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateProject,N/A,N/A
iotsitewise,UpdateTask,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateTask,N/A,N/A
iotsitewise,UpdateWorkspace,AWS IoT SiteWise,IoT SiteWise API activity on assets.,IoT SiteWise asset,AWS::IoTSiteWise::Asset,AwsApiCall,Data,UpdateWorkspace,N/A,N/A
iottwinmaker,BatchPutPropertyValues,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,BatchPutPropertyValues,N/A,N/A
iottwinmaker,CancelMetadataTransferJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CancelMetadataTransferJob,N/A,N/A
iottwinmaker,CreateComponentType,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateComponentType,N/A,N/A
iottwinmaker,CreateEntity,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateEntity,N/A,N/A
iottwinmaker,CreateMetadataTransferJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateMetadataTransferJob,N/A,N/A
iottwinmaker,CreateScene,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateScene,N/A,N/A
iottwinmaker,CreateSyncJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateSyncJob,N/A,N/A
iottwinmaker,CreateWorkspace,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,CreateWorkspace,N/A,N/A
iottwinmaker,DeleteComponentType,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,DeleteComponentType,N/A,N/A
iottwinmaker,DeleteEntity,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,DeleteEntity,N/A,N/A
iottwinmaker,DeleteScene,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,DeleteScene,N/A,N/A
iottwinmaker,DeleteSyncJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,DeleteSyncJob,N/A,N/A
iottwinmaker,DeleteWorkspace,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,DeleteWorkspace,N/A,N/A
iottwinmaker,ExecuteQuery,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ExecuteQuery,N/A,N/A
iottwinmaker,GetComponentType,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetComponentType,N/A,N/A
iottwinmaker,GetEntity,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetEntity,N/A,N/A
iottwinmaker,GetMetadataTransferJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetMetadataTransferJob,N/A,N/A
iottwinmaker,GetPricingPlan,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetPricingPlan,N/A,N/A
iottwinmaker,GetPropertyValue,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetPropertyValue,N/A,N/A
iottwinmaker,GetPropertyValueHistory,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetPropertyValueHistory,N/A,N/A
iottwinmaker,GetScene,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetScene,N/A,N/A
iottwinmaker,GetSyncJob,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetSyncJob,N/A,N/A
iottwinmaker,GetWorkspace,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,GetWorkspace,N/A,N/A
iottwinmaker,ListComponentTypes,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListComponentTypes,N/A,N/A
iottwinmaker,ListComponents,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListComponents,N/A,N/A
iottwinmaker,ListEntities,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListEntities,N/A,N/A
iottwinmaker,ListMetadataTransferJobs,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListMetadataTransferJobs,N/A,N/A
iottwinmaker,ListProperties,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListProperties,N/A,N/A
iottwinmaker,ListScenes,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListScenes,N/A,N/A
iottwinmaker,ListSyncJobs,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListSyncJobs,N/A,N/A
iottwinmaker,ListSyncResources,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListSyncResources,N/A,N/A
iottwinmaker,ListTagsForResource,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListTagsForResource,N/A,N/A
iottwinmaker,ListWorkspaces,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,ListWorkspaces,N/A,N/A
iottwinmaker,TagResource,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,TagResource,N/A,N/A
iottwinmaker,UntagResource,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UntagResource,N/A,N/A
iottwinmaker,UpdateComponentType,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UpdateComponentType,N/A,N/A
iottwinmaker,UpdateEntity,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UpdateEntity,N/A,N/A
iottwinmaker,UpdatePricingPlan,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UpdatePricingPlan,N/A,N/A
iottwinmaker,UpdateScene,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UpdateScene,N/A,N/A
iottwinmaker,UpdateWorkspace,AWS IoT TwinMaker,IoT TwinMaker API activity on an entity.,IoT TwinMaker entity,AWS::IoTTwinMaker::Entity,AwsApiCall,Data,UpdateWorkspace,N/A,N/A
iotwireless,AssociateAwsAccountWithPartnerAccount,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateMulticastGroupWithFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateWirelessDeviceWithFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateWirelessDeviceWithMulticastGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateWirelessDeviceWithThing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateWirelessGatewayWithCertificate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,AssociateWirelessGatewayWithThing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CancelMulticastGroupSession,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateDestination,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateDeviceProfile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateMulticastGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateNetworkAnalyzerConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateServiceProfile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateWirelessDevice,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateWirelessGateway,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateWirelessGatewayTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,CreateWirelessGatewayTaskDefinition,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteDestination,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteDeviceProfile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteMulticastGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteNetworkAnalyzerConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteQueuedMessages,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteServiceProfile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteWirelessDevice,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteWirelessDeviceImportTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteWirelessGateway,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteWirelessGatewayTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeleteWirelessGatewayTaskDefinition,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DeregisterWirelessDevice,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateAwsAccountFromPartnerAccount,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateMulticastGroupFromFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateWirelessDeviceFromFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateWirelessDeviceFromMulticastGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateWirelessDeviceFromThing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateWirelessGatewayFromCertificate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,DisassociateWirelessGatewayFromThing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetDestination,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetDeviceProfile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetEventConfigurationByResourceTypes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetFuotaTask,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetLogLevelsByResourceTypes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetMetricConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetMetrics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetMulticastGroup,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetMulticastGroupSession,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetNetworkAnalyzerConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetPartnerAccount,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetPosition,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetPositionConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetPositionEstimate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetResourceEventConfiguration,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetResourceLogLevel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
iotwireless,GetResourcePosition,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
